file,page_num,line_num,text_auto,text_en
MTX201501307_anon,2,7,Odborná a technická spolupráce:,pravidla
MTX201501307_anon,2,8,"Mgr. Jan Doležal, vedoucí technik",pravidla
MTX201501307_anon,2,9,"Mgr. Vojtěch Marek, technická spolupráce",pravidla
MTX201501307_anon,2,10,"Bc. Radim Konečný, technická spolupráce",pravidla
MTX201501307_anon,2,11,"Eva Vránová, laboratorní práce",pravidla pravidla
MTX201501307_anon,2,12,"Mgr. Miroslava Kadlecová, kresebná a fotografická dokumentace artefaktů",pravidla pravidla
MTX201501307_anon,2,13,"Tomáš Beran, geodet",pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,2,1,Upozornění,pravidla
MTX201501307_anon,2,2,Předložená práce vznikla tvůrčím zpracováním výsledků archeologického výzkumu a je tedy chráněna autorským právem,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,2,3,podle platných právních předpisů České republiky ve smyslu zákona 121/2000 Sb. Na základě tohoto zákona jsou chráněny,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,2,4,"i její jednotlivé části, tj. např. text, databáze, kresebná, měřičská a fotografická dokumentace (viz § 2 citovaného zákona).",pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,2,5,"Tuto práci lze tedy, stejně jako její části, dále využít, popřípadě uveřejnit, jen se svolením autora (viz § 12 citovaného",pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,2,6,zákona).,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,3,3
MTX201501307_anon,3,1,"Pueblo - archeologická společnost, o. p. s.",pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,Katastrální území:,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,Vraní u Starého Sídla na Vysočině,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,Okres:,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,Brod nad Lučinou,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,Trať:,Trať:
MTX201501307_anon,3,1,intravilán obce,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,Parc. č.:,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,"41/1, 41/5, 41/11, 42, 137/1",pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,Č. mapy,pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla pravidla
MTX201501307_anon,3,1,ZM10 24 - 11 -17,ZM10 24 - 11 -17
